review_id,product_id,rating,review_date,review_data
14215,2884,3,2025-11-21,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14216,679,4,2025-10-01,"{'comment': 'Pas satisfait', 'language': 'en'}"
14217,2980,1,2025-09-30,"{'comment': 'Excellent', 'language': 'en'}"
14218,1682,4,2025-10-18,"{'comment': 'Bon produit', 'language': 'es'}"
14219,834,2,2025-10-10,"{'comment': 'Bon produit', 'language': 'es'}"
14220,2909,2,2025-10-01,"{'comment': 'Moyen', 'language': 'fr'}"
14221,2439,3,2025-10-02,"{'comment': 'Moyen', 'language': 'es'}"
14222,400,4,2025-10-12,"{'comment': 'Pas satisfait', 'language': 'es'}"
14223,1021,5,2025-11-03,"{'comment': 'Bon produit', 'language': 'es'}"
14224,1304,3,2025-10-22,"{'comment': 'Moyen', 'language': 'fr'}"
14225,2335,3,2025-10-10,"{'comment': 'Bon produit', 'language': 'es'}"
14226,1450,5,2025-10-22,"{'comment': 'Bon produit', 'language': 'en'}"
14227,576,1,2025-11-22,"{'comment': 'Moyen', 'language': 'fr'}"
14228,39,2,2025-10-07,"{'comment': 'Excellent', 'language': 'es'}"
14229,2486,3,2025-11-07,"{'comment': 'Excellent', 'language': 'fr'}"
14230,2428,3,2025-11-10,"{'comment': 'Moyen', 'language': 'en'}"
14231,2405,5,2025-11-20,"{'comment': 'Moyen', 'language': 'fr'}"
14232,287,5,2025-10-28,"{'comment': 'Pas satisfait', 'language': 'es'}"
14233,2767,3,2025-10-01,"{'comment': 'Excellent', 'language': 'es'}"
14234,1194,5,2025-11-25,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14235,1243,5,2025-10-19,"{'comment': 'Moyen', 'language': 'en'}"
14236,2128,4,2025-10-28,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14237,2193,2,2025-10-04,"{'comment': 'Pas satisfait', 'language': 'en'}"
14238,2437,5,2025-10-02,"{'comment': 'Excellent', 'language': 'es'}"
14239,1600,5,2025-11-16,"{'comment': 'Moyen', 'language': 'en'}"
14240,487,3,2025-10-28,"{'comment': 'Excellent', 'language': 'es'}"
14241,830,4,2025-10-14,"{'comment': 'Pas satisfait', 'language': 'es'}"
14242,2727,2,2025-10-24,"{'comment': 'Pas satisfait', 'language': 'es'}"
14243,589,5,2025-11-20,"{'comment': 'Excellent', 'language': 'fr'}"
14244,1325,1,2025-10-04,"{'comment': 'Pas satisfait', 'language': 'es'}"
14245,91,3,2025-10-16,"{'comment': 'Bon produit', 'language': 'es'}"
14246,1721,3,2025-11-23,"{'comment': 'Bon produit', 'language': 'es'}"
14247,1793,5,2025-11-22,"{'comment': 'Moyen', 'language': 'en'}"
14248,2711,2,2025-11-18,"{'comment': 'Moyen', 'language': 'en'}"
14249,794,2,2025-11-19,"{'comment': 'Moyen', 'language': 'fr'}"
14250,618,3,2025-11-01,"{'comment': 'Pas satisfait', 'language': 'es'}"
14251,351,1,2025-11-15,"{'comment': 'Bon produit', 'language': 'es'}"
14252,420,1,2025-10-13,"{'comment': 'Bon produit', 'language': 'fr'}"
14253,1026,5,2025-10-24,"{'comment': 'Pas satisfait', 'language': 'en'}"
14254,178,4,2025-10-29,"{'comment': 'Excellent', 'language': 'fr'}"
14255,2656,5,2025-10-24,"{'comment': 'Excellent', 'language': 'fr'}"
14256,1050,5,2025-10-01,"{'comment': 'Bon produit', 'language': 'fr'}"
14257,2643,5,2025-10-03,"{'comment': 'Pas satisfait', 'language': 'es'}"
14258,1148,2,2025-10-24,"{'comment': 'Pas satisfait', 'language': 'es'}"
14259,1738,4,2025-10-30,"{'comment': 'Bon produit', 'language': 'en'}"
14260,696,4,2025-10-24,"{'comment': 'Moyen', 'language': 'fr'}"
14261,1211,4,2025-11-02,"{'comment': 'Excellent', 'language': 'fr'}"
14262,1583,1,2025-11-18,"{'comment': 'Moyen', 'language': 'es'}"
14263,2736,4,2025-10-23,"{'comment': 'Pas satisfait', 'language': 'es'}"
14264,1393,5,2025-11-16,"{'comment': 'Moyen', 'language': 'es'}"
14265,2674,1,2025-09-29,"{'comment': 'Moyen', 'language': 'en'}"
14266,2318,2,2025-10-03,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14267,1538,1,2025-10-11,"{'comment': 'Moyen', 'language': 'es'}"
14268,1812,5,2025-10-12,"{'comment': 'Moyen', 'language': 'en'}"
14269,615,1,2025-11-13,"{'comment': 'Pas satisfait', 'language': 'es'}"
14270,1240,4,2025-10-09,"{'comment': 'Bon produit', 'language': 'es'}"
14271,24,1,2025-10-23,"{'comment': 'Bon produit', 'language': 'es'}"
14272,2906,4,2025-11-21,"{'comment': 'Bon produit', 'language': 'fr'}"
14273,2062,3,2025-11-12,"{'comment': 'Pas satisfait', 'language': 'en'}"
14274,136,5,2025-10-01,"{'comment': 'Excellent', 'language': 'en'}"
14275,121,5,2025-10-03,"{'comment': 'Bon produit', 'language': 'en'}"
14276,2374,5,2025-11-23,"{'comment': 'Moyen', 'language': 'fr'}"
14277,1343,3,2025-10-09,"{'comment': 'Moyen', 'language': 'fr'}"
14278,2623,5,2025-11-14,"{'comment': 'Excellent', 'language': 'es'}"
14279,2087,1,2025-10-30,"{'comment': 'Bon produit', 'language': 'en'}"
14280,731,2,2025-10-12,"{'comment': 'Bon produit', 'language': 'fr'}"
14281,528,2,2025-11-15,"{'comment': 'Excellent', 'language': 'es'}"
14282,927,3,2025-10-25,"{'comment': 'Bon produit', 'language': 'fr'}"
14283,474,2,2025-10-08,"{'comment': 'Pas satisfait', 'language': 'es'}"
14284,328,5,2025-10-28,"{'comment': 'Bon produit', 'language': 'en'}"
14285,928,2,2025-11-01,"{'comment': 'Moyen', 'language': 'es'}"
14286,2813,5,2025-11-09,"{'comment': 'Excellent', 'language': 'fr'}"
14287,2394,4,2025-10-25,"{'comment': 'Excellent', 'language': 'fr'}"
14288,484,4,2025-11-20,"{'comment': 'Excellent', 'language': 'es'}"
14289,950,3,2025-11-19,"{'comment': 'Excellent', 'language': 'en'}"
14290,2266,1,2025-10-29,"{'comment': 'Excellent', 'language': 'en'}"
14291,2682,3,2025-11-18,"{'comment': 'Moyen', 'language': 'es'}"
14292,2443,1,2025-11-04,"{'comment': 'Excellent', 'language': 'fr'}"
14293,501,2,2025-11-26,"{'comment': 'Bon produit', 'language': 'en'}"
14294,314,4,2025-11-09,"{'comment': 'Excellent', 'language': 'en'}"
14295,873,5,2025-10-15,"{'comment': 'Bon produit', 'language': 'en'}"
14296,1735,4,2025-10-11,"{'comment': 'Excellent', 'language': 'fr'}"
14297,1243,5,2025-11-26,"{'comment': 'Pas satisfait', 'language': 'en'}"
14298,2287,1,2025-11-03,"{'comment': 'Pas satisfait', 'language': 'en'}"
14299,2858,1,2025-11-14,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14300,469,2,2025-10-05,"{'comment': 'Bon produit', 'language': 'en'}"
14301,118,4,2025-11-24,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14302,871,2,2025-10-15,"{'comment': 'Moyen', 'language': 'es'}"
14303,1656,5,2025-10-23,"{'comment': 'Bon produit', 'language': 'en'}"
14304,1719,1,2025-10-03,"{'comment': 'Moyen', 'language': 'es'}"
14305,2371,1,2025-11-14,"{'comment': 'Pas satisfait', 'language': 'es'}"
14306,441,3,2025-10-22,"{'comment': 'Moyen', 'language': 'en'}"
14307,2437,1,2025-10-13,"{'comment': 'Excellent', 'language': 'en'}"
14308,2406,2,2025-10-29,"{'comment': 'Bon produit', 'language': 'en'}"
14309,216,3,2025-11-26,"{'comment': 'Bon produit', 'language': 'en'}"
14310,1144,2,2025-10-31,"{'comment': 'Moyen', 'language': 'en'}"
14311,330,2,2025-10-31,"{'comment': 'Pas satisfait', 'language': 'es'}"
14312,2548,2,2025-10-05,"{'comment': 'Pas satisfait', 'language': 'es'}"
14313,729,2,2025-11-27,"{'comment': 'Excellent', 'language': 'fr'}"
14314,53,1,2025-10-29,"{'comment': 'Moyen', 'language': 'en'}"
14315,857,1,2025-10-15,"{'comment': 'Bon produit', 'language': 'fr'}"
14316,1677,1,2025-11-15,"{'comment': 'Moyen', 'language': 'fr'}"
14317,1287,2,2025-11-10,"{'comment': 'Moyen', 'language': 'en'}"
14318,652,4,2025-10-13,"{'comment': 'Bon produit', 'language': 'en'}"
14319,1387,5,2025-10-20,"{'comment': 'Pas satisfait', 'language': 'en'}"
14320,1685,4,2025-11-15,"{'comment': 'Pas satisfait', 'language': 'en'}"
14321,305,1,2025-10-15,"{'comment': 'Bon produit', 'language': 'en'}"
14322,761,2,2025-10-29,"{'comment': 'Pas satisfait', 'language': 'es'}"
14323,1516,2,2025-10-20,"{'comment': 'Pas satisfait', 'language': 'en'}"
14324,2125,2,2025-11-25,"{'comment': 'Bon produit', 'language': 'en'}"
14325,1915,5,2025-10-04,"{'comment': 'Moyen', 'language': 'en'}"
14326,2880,2,2025-10-16,"{'comment': 'Moyen', 'language': 'es'}"
14327,1134,4,2025-11-13,"{'comment': 'Moyen', 'language': 'es'}"
14328,2559,1,2025-10-31,"{'comment': 'Pas satisfait', 'language': 'en'}"
14329,1291,2,2025-10-04,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14330,2390,4,2025-10-09,"{'comment': 'Moyen', 'language': 'en'}"
14331,965,1,2025-10-10,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14332,626,2,2025-11-15,"{'comment': 'Pas satisfait', 'language': 'es'}"
14333,857,5,2025-10-19,"{'comment': 'Bon produit', 'language': 'fr'}"
14334,983,1,2025-10-29,"{'comment': 'Pas satisfait', 'language': 'en'}"
14335,2145,5,2025-09-29,"{'comment': 'Pas satisfait', 'language': 'es'}"
14336,456,4,2025-10-11,"{'comment': 'Moyen', 'language': 'en'}"
14337,1569,5,2025-11-01,"{'comment': 'Bon produit', 'language': 'fr'}"
14338,525,3,2025-10-07,"{'comment': 'Pas satisfait', 'language': 'es'}"
14339,493,2,2025-10-22,"{'comment': 'Excellent', 'language': 'fr'}"
14340,1277,4,2025-10-23,"{'comment': 'Moyen', 'language': 'en'}"
14341,2367,4,2025-11-21,"{'comment': 'Bon produit', 'language': 'fr'}"
14342,1673,3,2025-10-15,"{'comment': 'Moyen', 'language': 'es'}"
14343,2276,3,2025-10-13,"{'comment': 'Moyen', 'language': 'es'}"
14344,533,3,2025-10-19,"{'comment': 'Excellent', 'language': 'es'}"
14345,760,3,2025-10-27,"{'comment': 'Bon produit', 'language': 'es'}"
14346,2835,2,2025-11-05,"{'comment': 'Bon produit', 'language': 'es'}"
14347,587,1,2025-10-05,"{'comment': 'Moyen', 'language': 'es'}"
14348,118,5,2025-09-30,"{'comment': 'Moyen', 'language': 'en'}"
14349,552,1,2025-10-14,"{'comment': 'Pas satisfait', 'language': 'es'}"
14350,1942,5,2025-10-27,"{'comment': 'Excellent', 'language': 'en'}"
14351,2537,4,2025-10-28,"{'comment': 'Bon produit', 'language': 'en'}"
14352,472,5,2025-10-02,"{'comment': 'Pas satisfait', 'language': 'es'}"
14353,2601,4,2025-11-12,"{'comment': 'Pas satisfait', 'language': 'en'}"
14354,377,3,2025-11-23,"{'comment': 'Bon produit', 'language': 'en'}"
14355,1066,2,2025-11-18,"{'comment': 'Moyen', 'language': 'fr'}"
14356,430,5,2025-10-29,"{'comment': 'Excellent', 'language': 'fr'}"
14357,1318,3,2025-11-03,"{'comment': 'Bon produit', 'language': 'fr'}"
14358,52,3,2025-11-01,"{'comment': 'Moyen', 'language': 'en'}"
14359,2129,3,2025-10-16,"{'comment': 'Moyen', 'language': 'es'}"
14360,334,1,2025-10-25,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14361,2347,3,2025-10-21,"{'comment': 'Excellent', 'language': 'fr'}"
14362,1133,5,2025-10-09,"{'comment': 'Excellent', 'language': 'es'}"
14363,2979,5,2025-11-21,"{'comment': 'Pas satisfait', 'language': 'en'}"
14364,843,4,2025-10-13,"{'comment': 'Pas satisfait', 'language': 'en'}"
14365,2373,3,2025-10-08,"{'comment': 'Bon produit', 'language': 'en'}"
14366,1553,4,2025-09-28,"{'comment': 'Excellent', 'language': 'en'}"
14367,2401,1,2025-11-08,"{'comment': 'Moyen', 'language': 'en'}"
14368,1799,5,2025-11-26,"{'comment': 'Excellent', 'language': 'en'}"
14369,211,5,2025-10-24,"{'comment': 'Moyen', 'language': 'en'}"
14370,1976,3,2025-11-27,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14371,1715,2,2025-11-12,"{'comment': 'Excellent', 'language': 'en'}"
14372,1128,2,2025-11-12,"{'comment': 'Bon produit', 'language': 'fr'}"
14373,1331,1,2025-11-24,"{'comment': 'Excellent', 'language': 'es'}"
14374,534,3,2025-10-02,"{'comment': 'Excellent', 'language': 'fr'}"
14375,1480,3,2025-11-15,"{'comment': 'Moyen', 'language': 'fr'}"
14376,368,4,2025-11-22,"{'comment': 'Pas satisfait', 'language': 'en'}"
14377,2012,2,2025-11-13,"{'comment': 'Bon produit', 'language': 'en'}"
14378,434,1,2025-10-10,"{'comment': 'Bon produit', 'language': 'en'}"
14379,2066,2,2025-10-05,"{'comment': 'Moyen', 'language': 'es'}"
14380,2752,3,2025-11-20,"{'comment': 'Moyen', 'language': 'es'}"
14381,761,3,2025-10-09,"{'comment': 'Bon produit', 'language': 'fr'}"
14382,139,1,2025-10-25,"{'comment': 'Pas satisfait', 'language': 'es'}"
14383,1992,2,2025-10-03,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14384,1850,2,2025-10-14,"{'comment': 'Excellent', 'language': 'en'}"
14385,152,4,2025-10-03,"{'comment': 'Pas satisfait', 'language': 'es'}"
14386,1001,4,2025-10-07,"{'comment': 'Moyen', 'language': 'es'}"
14387,2430,1,2025-11-15,"{'comment': 'Moyen', 'language': 'es'}"
14388,2448,5,2025-11-13,"{'comment': 'Pas satisfait', 'language': 'es'}"
14389,653,3,2025-10-23,"{'comment': 'Moyen', 'language': 'fr'}"
14390,1040,1,2025-11-07,"{'comment': 'Moyen', 'language': 'es'}"
14391,2348,5,2025-10-10,"{'comment': 'Pas satisfait', 'language': 'en'}"
14392,1350,5,2025-11-02,"{'comment': 'Bon produit', 'language': 'en'}"
14393,1639,4,2025-10-20,"{'comment': 'Excellent', 'language': 'en'}"
14394,1286,2,2025-10-11,"{'comment': 'Bon produit', 'language': 'fr'}"
14395,1413,1,2025-11-14,"{'comment': 'Moyen', 'language': 'en'}"
14396,852,4,2025-10-25,"{'comment': 'Bon produit', 'language': 'es'}"
14397,1185,3,2025-10-31,"{'comment': 'Bon produit', 'language': 'fr'}"
14398,1989,3,2025-10-08,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14399,95,5,2025-10-15,"{'comment': 'Moyen', 'language': 'es'}"
14400,1040,1,2025-10-26,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14401,2681,4,2025-11-07,"{'comment': 'Moyen', 'language': 'es'}"
14402,2604,3,2025-10-08,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14403,642,2,2025-11-16,"{'comment': 'Moyen', 'language': 'en'}"
14404,208,3,2025-10-26,"{'comment': 'Pas satisfait', 'language': 'es'}"
14405,2559,2,2025-11-12,"{'comment': 'Bon produit', 'language': 'es'}"
14406,1540,3,2025-10-12,"{'comment': 'Bon produit', 'language': 'es'}"
14407,2085,3,2025-11-12,"{'comment': 'Pas satisfait', 'language': 'en'}"
14408,861,1,2025-10-04,"{'comment': 'Moyen', 'language': 'es'}"
14409,2065,4,2025-10-03,"{'comment': 'Excellent', 'language': 'es'}"
14410,2532,2,2025-10-06,"{'comment': 'Moyen', 'language': 'es'}"
14411,429,5,2025-10-27,"{'comment': 'Excellent', 'language': 'fr'}"
14412,832,2,2025-11-03,"{'comment': 'Moyen', 'language': 'es'}"
14413,2306,5,2025-11-21,"{'comment': 'Moyen', 'language': 'es'}"
14414,2948,4,2025-10-25,"{'comment': 'Pas satisfait', 'language': 'en'}"
14415,1945,5,2025-10-28,"{'comment': 'Bon produit', 'language': 'es'}"
14416,542,1,2025-11-26,"{'comment': 'Bon produit', 'language': 'es'}"
14417,1888,5,2025-11-27,"{'comment': 'Moyen', 'language': 'en'}"
14418,1995,2,2025-10-05,"{'comment': 'Excellent', 'language': 'en'}"
14419,742,4,2025-10-15,"{'comment': 'Pas satisfait', 'language': 'en'}"
14420,2214,1,2025-11-06,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14421,1589,2,2025-10-16,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14422,2674,1,2025-11-10,"{'comment': 'Excellent', 'language': 'es'}"
14423,1189,3,2025-11-03,"{'comment': 'Pas satisfait', 'language': 'es'}"
14424,1853,4,2025-11-12,"{'comment': 'Pas satisfait', 'language': 'es'}"
14425,687,4,2025-10-28,"{'comment': 'Moyen', 'language': 'es'}"
14426,690,3,2025-10-18,"{'comment': 'Moyen', 'language': 'fr'}"
14427,714,5,2025-10-22,"{'comment': 'Moyen', 'language': 'fr'}"
14428,1078,4,2025-10-04,"{'comment': 'Excellent', 'language': 'fr'}"
14429,1971,4,2025-10-14,"{'comment': 'Bon produit', 'language': 'fr'}"
14430,1872,2,2025-11-25,"{'comment': 'Excellent', 'language': 'es'}"
14431,1419,5,2025-10-09,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14432,651,4,2025-10-03,"{'comment': 'Pas satisfait', 'language': 'es'}"
14433,2759,4,2025-11-08,"{'comment': 'Pas satisfait', 'language': 'es'}"
14434,698,3,2025-11-06,"{'comment': 'Pas satisfait', 'language': 'en'}"
14435,2253,2,2025-11-15,"{'comment': 'Excellent', 'language': 'es'}"
14436,1857,1,2025-11-15,"{'comment': 'Moyen', 'language': 'fr'}"
14437,2665,1,2025-11-20,"{'comment': 'Pas satisfait', 'language': 'es'}"
14438,2850,5,2025-10-19,"{'comment': 'Bon produit', 'language': 'en'}"
14439,531,4,2025-10-23,"{'comment': 'Bon produit', 'language': 'en'}"
14440,2294,1,2025-10-06,"{'comment': 'Moyen', 'language': 'en'}"
14441,758,1,2025-09-29,"{'comment': 'Excellent', 'language': 'en'}"
14442,2437,4,2025-10-17,"{'comment': 'Moyen', 'language': 'es'}"
14443,185,2,2025-11-24,"{'comment': 'Bon produit', 'language': 'fr'}"
14444,2048,4,2025-10-31,"{'comment': 'Bon produit', 'language': 'en'}"
14445,2991,3,2025-10-09,"{'comment': 'Moyen', 'language': 'fr'}"
14446,1851,1,2025-11-02,"{'comment': 'Bon produit', 'language': 'fr'}"
14447,1036,5,2025-10-17,"{'comment': 'Pas satisfait', 'language': 'es'}"
14448,2355,2,2025-11-07,"{'comment': 'Excellent', 'language': 'fr'}"
14449,1910,2,2025-10-14,"{'comment': 'Excellent', 'language': 'es'}"
14450,2404,4,2025-10-03,"{'comment': 'Moyen', 'language': 'es'}"
14451,209,2,2025-10-18,"{'comment': 'Moyen', 'language': 'fr'}"
14452,384,4,2025-11-26,"{'comment': 'Excellent', 'language': 'fr'}"
14453,415,3,2025-11-18,"{'comment': 'Excellent', 'language': 'fr'}"
14454,564,3,2025-11-07,"{'comment': 'Excellent', 'language': 'en'}"
14455,2559,2,2025-11-24,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14456,2519,5,2025-10-20,"{'comment': 'Moyen', 'language': 'es'}"
14457,1136,4,2025-10-07,"{'comment': 'Excellent', 'language': 'fr'}"
14458,2645,1,2025-10-27,"{'comment': 'Bon produit', 'language': 'fr'}"
14459,278,3,2025-10-03,"{'comment': 'Excellent', 'language': 'es'}"
14460,862,2,2025-11-23,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14461,859,4,2025-10-14,"{'comment': 'Pas satisfait', 'language': 'es'}"
14462,1689,5,2025-11-17,"{'comment': 'Bon produit', 'language': 'en'}"
14463,354,1,2025-10-04,"{'comment': 'Excellent', 'language': 'en'}"
14464,1626,5,2025-11-16,"{'comment': 'Moyen', 'language': 'es'}"
14465,765,3,2025-11-19,"{'comment': 'Excellent', 'language': 'es'}"
14466,1080,5,2025-10-18,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14467,2117,3,2025-11-10,"{'comment': 'Moyen', 'language': 'es'}"
14468,2018,1,2025-11-19,"{'comment': 'Pas satisfait', 'language': 'en'}"
14469,128,2,2025-10-17,"{'comment': 'Bon produit', 'language': 'fr'}"
14470,1530,4,2025-10-09,"{'comment': 'Bon produit', 'language': 'es'}"
14471,386,2,2025-11-03,"{'comment': 'Bon produit', 'language': 'fr'}"
14472,1631,4,2025-11-15,"{'comment': 'Excellent', 'language': 'en'}"
14473,2233,3,2025-11-14,"{'comment': 'Pas satisfait', 'language': 'es'}"
14474,160,1,2025-09-29,"{'comment': 'Bon produit', 'language': 'fr'}"
14475,1903,3,2025-10-26,"{'comment': 'Pas satisfait', 'language': 'en'}"
14476,2098,2,2025-11-17,"{'comment': 'Bon produit', 'language': 'es'}"
14477,416,2,2025-10-11,"{'comment': 'Excellent', 'language': 'en'}"
14478,1398,4,2025-11-22,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14479,2434,5,2025-10-17,"{'comment': 'Bon produit', 'language': 'es'}"
14480,2381,4,2025-09-29,"{'comment': 'Pas satisfait', 'language': 'en'}"
14481,1377,4,2025-10-23,"{'comment': 'Bon produit', 'language': 'es'}"
14482,1684,1,2025-10-02,"{'comment': 'Bon produit', 'language': 'en'}"
14483,188,4,2025-11-08,"{'comment': 'Bon produit', 'language': 'fr'}"
14484,15,2,2025-10-27,"{'comment': 'Moyen', 'language': 'es'}"
14485,1552,3,2025-10-26,"{'comment': 'Pas satisfait', 'language': 'en'}"
14486,998,2,2025-10-20,"{'comment': 'Bon produit', 'language': 'fr'}"
14487,2359,5,2025-11-16,"{'comment': 'Bon produit', 'language': 'en'}"
14488,1385,1,2025-11-03,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14489,1977,4,2025-11-21,"{'comment': 'Pas satisfait', 'language': 'en'}"
14490,886,3,2025-11-03,"{'comment': 'Bon produit', 'language': 'es'}"
14491,1493,3,2025-11-12,"{'comment': 'Bon produit', 'language': 'es'}"
14492,1444,3,2025-10-04,"{'comment': 'Bon produit', 'language': 'es'}"
14493,805,1,2025-11-22,"{'comment': 'Excellent', 'language': 'en'}"
14494,992,1,2025-10-11,"{'comment': 'Excellent', 'language': 'en'}"
14495,2026,4,2025-10-27,"{'comment': 'Pas satisfait', 'language': 'en'}"
14496,234,1,2025-10-07,"{'comment': 'Moyen', 'language': 'es'}"
14497,413,2,2025-10-23,"{'comment': 'Moyen', 'language': 'es'}"
14498,1122,2,2025-11-25,"{'comment': 'Bon produit', 'language': 'es'}"
14499,2628,1,2025-10-04,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14500,2152,2,2025-10-11,"{'comment': 'Moyen', 'language': 'fr'}"
14501,1516,1,2025-10-03,"{'comment': 'Moyen', 'language': 'es'}"
14502,1389,1,2025-11-24,"{'comment': 'Bon produit', 'language': 'en'}"
14503,1564,3,2025-10-13,"{'comment': 'Bon produit', 'language': 'en'}"
14504,357,4,2025-10-05,"{'comment': 'Bon produit', 'language': 'fr'}"
14505,634,3,2025-10-10,"{'comment': 'Excellent', 'language': 'en'}"
14506,2227,1,2025-10-10,"{'comment': 'Bon produit', 'language': 'es'}"
14507,676,2,2025-10-20,"{'comment': 'Pas satisfait', 'language': 'en'}"
14508,733,5,2025-11-14,"{'comment': 'Excellent', 'language': 'en'}"
14509,2364,5,2025-10-05,"{'comment': 'Pas satisfait', 'language': 'es'}"
14510,683,3,2025-10-23,"{'comment': 'Bon produit', 'language': 'fr'}"
14511,532,2,2025-11-17,"{'comment': 'Moyen', 'language': 'fr'}"
14512,736,3,2025-10-30,"{'comment': 'Excellent', 'language': 'en'}"
14513,1255,3,2025-11-16,"{'comment': 'Excellent', 'language': 'fr'}"
14514,1955,1,2025-10-30,"{'comment': 'Moyen', 'language': 'en'}"
14515,689,4,2025-10-28,"{'comment': 'Moyen', 'language': 'en'}"
14516,556,5,2025-10-18,"{'comment': 'Moyen', 'language': 'fr'}"
14517,2910,4,2025-10-12,"{'comment': 'Moyen', 'language': 'en'}"
14518,870,5,2025-10-25,"{'comment': 'Bon produit', 'language': 'en'}"
14519,1245,2,2025-10-28,"{'comment': 'Bon produit', 'language': 'en'}"
14520,2795,1,2025-10-09,"{'comment': 'Moyen', 'language': 'en'}"
14521,2080,3,2025-10-29,"{'comment': 'Excellent', 'language': 'fr'}"
14522,2073,2,2025-10-25,"{'comment': 'Excellent', 'language': 'en'}"
14523,2937,1,2025-10-17,"{'comment': 'Bon produit', 'language': 'en'}"
14524,1104,3,2025-10-12,"{'comment': 'Moyen', 'language': 'fr'}"
14525,1117,3,2025-10-03,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14526,382,2,2025-11-18,"{'comment': 'Pas satisfait', 'language': 'en'}"
14527,613,5,2025-10-24,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14528,312,4,2025-11-15,"{'comment': 'Pas satisfait', 'language': 'es'}"
14529,2247,2,2025-10-29,"{'comment': 'Bon produit', 'language': 'en'}"
14530,734,2,2025-11-04,"{'comment': 'Bon produit', 'language': 'en'}"
14531,130,3,2025-11-06,"{'comment': 'Bon produit', 'language': 'en'}"
14532,369,5,2025-10-12,"{'comment': 'Excellent', 'language': 'fr'}"
14533,857,2,2025-10-26,"{'comment': 'Bon produit', 'language': 'en'}"
14534,2849,2,2025-11-15,"{'comment': 'Bon produit', 'language': 'en'}"
14535,588,2,2025-10-14,"{'comment': 'Excellent', 'language': 'fr'}"
14536,1268,5,2025-10-27,"{'comment': 'Excellent', 'language': 'en'}"
14537,2852,3,2025-11-24,"{'comment': 'Moyen', 'language': 'fr'}"
14538,467,1,2025-11-01,"{'comment': 'Pas satisfait', 'language': 'es'}"
14539,2669,5,2025-11-15,"{'comment': 'Moyen', 'language': 'fr'}"
14540,879,1,2025-10-16,"{'comment': 'Moyen', 'language': 'es'}"
14541,2370,5,2025-10-19,"{'comment': 'Pas satisfait', 'language': 'en'}"
14542,1108,4,2025-11-06,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14543,510,5,2025-11-11,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14544,1872,3,2025-11-15,"{'comment': 'Moyen', 'language': 'es'}"
14545,1231,5,2025-10-15,"{'comment': 'Bon produit', 'language': 'fr'}"
14546,1964,3,2025-11-23,"{'comment': 'Bon produit', 'language': 'fr'}"
14547,1501,3,2025-11-21,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14548,1607,4,2025-11-02,"{'comment': 'Pas satisfait', 'language': 'fr'}"
14549,2744,2,2025-11-21,"{'comment': 'Pas satisfait', 'language': 'en'}"
14550,1878,3,2025-10-18,"{'comment': 'Excellent', 'language': 'en'}"
14551,445,2,2025-10-02,"{'comment': 'Excellent', 'language': 'fr'}"
14552,2850,5,2025-10-09,"{'comment': 'Excellent', 'language': 'fr'}"
14553,1179,2,2025-10-19,"{'comment': 'Bon produit', 'language': 'en'}"
14554,1417,3,2025-10-29,"{'comment': 'Pas satisfait', 'language': 'es'}"
14555,981,4,2025-11-02,"{'comment': 'Moyen', 'language': 'es'}"
14556,2191,1,2025-11-26,"{'comment': 'Moyen', 'language': 'fr'}"
14557,1460,3,2025-10-30,"{'comment': 'Pas satisfait', 'language': 'es'}"
14558,1036,5,2025-09-28,"{'comment': 'Excellent', 'language': 'es'}"
14559,1711,3,2025-11-03,"{'comment': 'Excellent', 'language': 'en'}"
14560,2731,1,2025-11-22,"{'comment': 'Bon produit', 'language': 'fr'}"
14561,561,4,2025-10-21,"{'comment': 'Moyen', 'language': 'en'}"
14562,950,3,2025-10-11,"{'comment': 'Moyen', 'language': 'en'}"
14563,1275,4,2025-10-08,"{'comment': 'Excellent', 'language': 'es'}"
